coinc_event_id,simulation_id,far,snr,searched_area,searched_prob,searched_prob_dist,searched_vol,searched_prob_vol,offset,runtime,distmean,diststd,log_bci,log_bsn,area(20),area(50),area(90),dist(20),dist(50),dist(90),vol(20),vol(50),vol(90),event_id,percent_coverage,texp_sched (ks),tiles_to_90pct,tiles_total,visit_total
2959,2959,0.0,18.14803814390556,0.8237208139035481,0.361378962637337,0.0797841265743285,3071.7570827533477,0.471211607687497,0.5953168869018324,81.66694311238825,265.6739478312141,44.92243002071104,10.045431656490225,78.79973880362807,0.3985989413664534,1.315266716448963,5.22278309691856,22.551482287507383,60.09050816068327,147.3997536310886,869.1859815533745,3420.1873440819654,17922.074574213082,2959,99.98066018550146,0.7045367857942952,2,3,2
2987,2987,0.0,11.22488201709433,4.812824496757897,0.3353554462079269,0.0195148620619471,201367.198994289,0.5158265787851544,0.9292734185940844,115.58799187839033,535.6293908409102,124.20695715275392,16.32352362851586,17.659739067629356,2.584038566139938,8.408564283063118,34.88910618537357,62.62097139781696,166.7590152668991,407.46653798112015,48212.52185583793,189837.0611537372,1126617.1479158413,2987,98.98906146486212,9.536663749190486,1,1,2
3122,3122,0.0,13.91380676972657,0.2680166230312997,0.045965127053272,0.0432294063405892,15916.090031711788,0.1817471131488596,0.2061240278921727,72.50652899313718,470.9563257311992,111.0738424706559,13.45900299419241,39.57527451619969,1.2990869815098036,3.975413595741097,13.51370068277807,56.52714490820762,150.40931063089022,365.59971953862697,17894.65083748043,65242.82883145956,306748.8029398829,3122,99.82445423832084,4.909073780526092,3,3,2
3236,3236,0.0,21.53552497852656,0.6425841971148041,0.1866893289770194,0.0926144428410336,3747.824444951316,0.2885221087228156,0.373001339765672,125.33442747598748,302.8164827831422,53.931847840037776,24.32869962452849,129.20466931491887,0.6946260760978301,2.2288053019661165,8.259961922718627,27.270686351880613,72.62482300689277,177.34329366006057,2312.3898640734683,8774.763489104946,43040.79633079463,3236,99.99977702234446,1.8035866645416687,1,1,2
3246,3246,0.0,51.95457369376801,0.0303260399148566,0.1467484977795426,0.7743002906949591,4.964750572307718,0.1956452533152222,0.1001460320717236,135.0117466130032,108.08636030053788,12.67594378338302,27.53261176658838,890.8366668124124,0.0428052072969204,0.135165631955534,0.470310634021037,6.394764637687004,17.035104083133263,41.68794143720491,5.102713959594413,18.843397058024543,85.4507844414788,3246,100.00000000000033,0.3,1,1,2
3290,3290,0.0,14.92944120660887,6.740577088102118,0.7834465265037907,0.4053332289258996,18639.12567291301,0.6385255417296688,2.591209675757307,131.81586304400116,301.28706548498644,55.820303896456124,23.095760921251998,47.2660155130666,0.880759946907268,2.8561757059115784,10.635954008131126,28.243705482160124,75.20585959870152,183.59322207511312,2959.685648589347,11407.879913262264,56763.49223709253,3290,99.89443215872052,2.307693945149586,1,1,2
3320,3320,0.0,14.95382570176049,0.9040438385429008,0.1637737431503252,0.6214179147086447,4819.503901037833,0.1518307572049524,0.7817019776613621,90.90142705800828,366.4158958093668,71.26406724600031,17.118937786880913,48.776207011128975,1.1292933412606667,3.556686932720021,12.489477806278972,35.75224569515683,95.29605447079518,234.1540602905362,6748.170452094274,25100.934149004617,118128.64788658706,3320,99.937636214549,2.996609745594555,1,1,2
3378,3378,0.0,41.05036304802951,0.4139094637027696,0.4950042115113992,0.8396510582439535,181.2822457420401,0.5604665298040324,0.560845850405963,120.6083915848285,127.92315111729565,30.121602794685412,41.6975177645796,541.9610312655967,0.1308773796411668,0.4201959945298874,1.4698305284514326,14.30178672244766,39.4293975650544,99.3797954112847,43.083304482305664,149.61386218023063,609.6195092962319,3378,100.0000000000008,0.3,20,22,2
3391,3391,0.0,18.46455225270121,2.475260555212497,0.6049785304942087,0.6164229879194536,4682.721151709907,0.4419961824841113,0.819515332990886,106.93117641285062,278.3890919208363,51.80461678993274,13.484566553782637,85.69809391392785,0.5614249083219537,1.8144684169904528,7.087699973098637,25.85299482241055,68.9582124679753,170.0986294569628,1519.170374584876,5788.247556486091,30562.97874173358,3391,99.64537665478572,0.4940758664656841,1,2,2
3440,3440,0.0,14.90967164488771,5.763586829223541,0.6096856151629264,0.4979980377657372,41040.22632102751,0.4282446374859349,2.0278566997911223,117.91829713340849,447.5366065742506,91.80998927497636,20.694932941249817,48.03543358884251,1.3080555471970765,4.167187061735251,16.4779735692073,46.45225509102357,123.6937288852564,301.9044897815697,14065.282032225849,53523.39604676318,287171.94975577405,3440,99.80902882917448,3.078440323987509,2,2,2
